"Destination","Area code","Calls","Client minutes","Sell rate","Income","Currency","Period"
"MEXICO CELLULAR TELCEL","521662281",1,1,0.0023,0.0023,"EUR","10/10/19 10/10/19"
"MEXICO CELLULAR TELCEL","521662282",1,1,0.0023,0.0023,"EUR","10/07/19 10/07/19"
"MEXICO CELLULAR TELCEL","521662287",1,1,0.0023,0.0023,"EUR","10/01/19 10/01/19"
"MEXICO CELLULAR TELCEL","521662288",3,3,0.0023,0.00691,"EUR","10/05/19 10/06/19"
"MEXICO CELLULAR TELCEL","521662290",2,2,0.0023,0.0046,"EUR","10/04/19 10/11/19"
"MEXICO CELLULAR TELCEL","521662295",3,3,0.0023,0.0069,"EUR","10/01/19 10/07/19"
"MEXICO CELLULAR TELCEL","521662296",1,1,0.0023,0.0023,"EUR","10/02/19 10/02/19"
"MEXICO CELLULAR TELCEL","521662299",5,5,0.0023,0.0115,"EUR","10/04/19 10/10/19"
"MEXICO CELLULAR TELCEL","521662300",1,1,0.0023,0.0023,"EUR","10/06/19 10/06/19"
"MEXICO CELLULAR TELCEL","521662315",7,7,0.0023,0.01611,"EUR","10/05/19 10/14/19"
"MEXICO CELLULAR TELCEL","521662316",3,4,0.0023,0.0092,"EUR","10/01/19 10/08/19"
"MEXICO CELLULAR TELCEL","521662325",2,2,0.0023,0.00461,"EUR","10/10/19 10/10/19"
"MEXICO CELLULAR TELCEL","521662326",4,4,0.0023,0.0092,"EUR","10/12/19 10/13/19"
"MEXICO CELLULAR TELCEL","521662327",3,3,0.0023,0.0069,"EUR","10/04/19 10/13/19"
"MEXICO CELLULAR TELCEL","521662328",1,1,0.0023,0.0023,"EUR","10/08/19 10/08/19"
"MEXICO CELLULAR TELCEL","521662329",3,3,0.0023,0.0069,"EUR","10/04/19 10/04/19"
"MEXICO CELLULAR TELCEL","521662335",2,2,0.0023,0.0046,"EUR","10/03/19 10/10/19"
"MEXICO CELLULAR TELCEL","521662337",3,3,0.0023,0.0069,"EUR","10/07/19 10/15/19"
"MEXICO CELLULAR TELCEL","521662338",4,4,0.0023,0.0092,"EUR","10/03/19 10/14/19"
"MEXICO CELLULAR TELCEL","521662339",2,2,0.0023,0.00461,"EUR","10/09/19 10/09/19"
"MEXICO CELLULAR TELCEL","52166234",30,38,0.0023,0.08743,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","521662351",2,2,0.0023,0.0046,"EUR","10/02/19 10/08/19"
"MEXICO CELLULAR TELCEL","521662354",1,1,0.0023,0.0023,"EUR","10/05/19 10/05/19"
"MEXICO CELLULAR TELCEL","521662355",4,4,0.0023,0.00921,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR TELCEL","521662358",4,5,0.0023,0.0115,"EUR","10/11/19 10/12/19"
"MEXICO CELLULAR TELCEL","521662359",4,4,0.0023,0.00921,"EUR","10/05/19 10/06/19"
"MEXICO CELLULAR TELCEL","52166236",19,22,0.0023,0.05061,"EUR","10/02/19 10/13/19"
"MEXICO CELLULAR TELCEL","521662370",1,1,0.0023,0.0023,"EUR","10/06/19 10/06/19"
"MEXICO CELLULAR TELCEL","521662371",1,1,0.0023,0.0023,"EUR","10/01/19 10/01/19"
"MEXICO CELLULAR TELCEL","521662372",1,1,0.0023,0.0023,"EUR","10/02/19 10/02/19"
"MEXICO CELLULAR TELCEL","521662373",2,2,0.0023,0.00461,"EUR","10/09/19 10/09/19"
"MEXICO CELLULAR TELCEL","521662394",1,1,0.0023,0.0023,"EUR","10/02/19 10/02/19"
"MEXICO CELLULAR TELCEL","521662395",1,1,0.0023,0.0023,"EUR","10/12/19 10/12/19"
"MEXICO CELLULAR TELCEL","521662396",5,8,0.0023,0.01841,"EUR","10/06/19 10/12/19"
"MEXICO CELLULAR TELCEL","521662397",1,1,0.0023,0.0023,"EUR","10/06/19 10/06/19"
"MEXICO CELLULAR TELCEL","521662398",1,1,0.0023,0.0023,"EUR","10/08/19 10/08/19"
"MEXICO CELLULAR TELCEL","521662399",5,5,0.0023,0.01151,"EUR","10/06/19 10/14/19"
"MEXICO CELLULAR TELCEL","521662400",3,3,0.0023,0.0069,"EUR","10/02/19 10/10/19"
"MEXICO CELLULAR TELCEL","521662401",1,1,0.0023,0.0023,"EUR","10/04/19 10/04/19"
"MEXICO CELLULAR TELCEL","521662402",3,3,0.0023,0.00689,"EUR","10/03/19 10/03/19"
"MEXICO CELLULAR TELCEL","521662403",3,3,0.0023,0.0069,"EUR","10/12/19 10/12/19"
"MEXICO CELLULAR TELCEL","521662404",2,2,0.0023,0.0046,"EUR","10/06/19 10/08/19"
"MEXICO CELLULAR TELCEL","521662405",5,5,0.0023,0.01151,"EUR","10/12/19 10/15/19"
"MEXICO CELLULAR TELCEL","521662409",2,2,0.0023,0.0046,"EUR","10/10/19 10/10/19"
"MEXICO CELLULAR TELCEL","52166241",15,15,0.0023,0.03452,"EUR","10/04/19 10/15/19"
"MEXICO CELLULAR TELCEL","52166242",15,15,0.0023,0.0345,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","521662432",4,4,0.0023,0.00921,"EUR","10/05/19 10/10/19"
"MEXICO CELLULAR TELCEL","521662443",3,3,0.0023,0.0069,"EUR","10/02/19 10/03/19"
"MEXICO CELLULAR TELCEL","521662444",2,2,0.0023,0.00461,"EUR","10/09/19 10/09/19"
"MEXICO CELLULAR TELCEL","521662445",3,3,0.0023,0.00689,"EUR","10/01/19 10/02/19"
"MEXICO CELLULAR TELCEL","521662446",2,2,0.0023,0.00461,"EUR","10/15/19 10/15/19"
"MEXICO CELLULAR TELCEL","521662447",3,4,0.0023,0.0092,"EUR","10/04/19 10/11/19"
"MEXICO CELLULAR TELCEL","521662448",4,4,0.0023,0.0092,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR TELCEL","521662449",4,4,0.0023,0.00922,"EUR","10/07/19 10/09/19"
"MEXICO CELLULAR TELCEL","521662450",2,2,0.0023,0.0046,"EUR","10/14/19 10/14/19"
"MEXICO CELLULAR TELCEL","521662451",1,1,0.0023,0.0023,"EUR","10/07/19 10/07/19"
"MEXICO CELLULAR TELCEL","521662452",3,3,0.0023,0.00691,"EUR","10/05/19 10/12/19"
"MEXICO CELLULAR TELCEL","521662453",9,10,0.0023,0.02302,"EUR","10/05/19 10/13/19"
"MEXICO CELLULAR TELCEL","521662457",2,2,0.0023,0.0046,"EUR","10/07/19 10/12/19"
"MEXICO CELLULAR TELCEL","521662458",4,4,0.0023,0.0092,"EUR","10/04/19 10/12/19"
"MEXICO CELLULAR TELCEL","521662459",5,5,0.0023,0.01152,"EUR","10/10/19 10/13/19"
"MEXICO CELLULAR TELCEL","52166246",23,23,0.0023,0.05295,"EUR","10/03/19 10/15/19"
"MEXICO CELLULAR TELCEL","521662470",1,1,0.0023,0.0023,"EUR","10/15/19 10/15/19"
"MEXICO CELLULAR TELCEL","521662471",8,8,0.0023,0.01839,"EUR","10/01/19 10/13/19"
"MEXICO CELLULAR TELCEL","521662473",5,5,0.0023,0.01149,"EUR","10/03/19 10/13/19"
"MEXICO CELLULAR TELCEL","521662474",5,5,0.0023,0.0115,"EUR","10/03/19 10/08/19"
"MEXICO CELLULAR TELCEL","521662475",3,3,0.0023,0.00691,"EUR","10/06/19 10/06/19"
"MEXICO CELLULAR TELCEL","52166284",2,2,0.0023,0.0046,"EUR","10/02/19 10/04/19"
"MEXICO CELLULAR TELCEL","52166293",4,4,0.0023,0.00921,"EUR","10/04/19 10/14/19"
"MEXICO CELLULAR TELCEL","52166294",1,1,0.0023,0.0023,"EUR","10/01/19 10/01/19"
"MEXICO CELLULAR TELCEL","521663118",1,5,0.0023,0.0115,"EUR","10/04/19 10/04/19"
"MEXICO CELLULAR TELCEL","521663121",2,24,0.0023,0.0552,"EUR","10/08/19 10/11/19"
"MEXICO CELLULAR TELCEL","521663124",3,3,0.0023,0.00689,"EUR","10/03/19 10/05/19"
"MEXICO CELLULAR TELCEL","521664108",7,24,0.0023,0.0552,"EUR","10/01/19 10/11/19"
"MEXICO CELLULAR TELCEL","521664109",6,24,0.0023,0.05521,"EUR","10/02/19 10/14/19"
"MEXICO CELLULAR TELCEL","52166411",48,72,0.0023,0.16563,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52166412",36,57,0.0023,0.13118,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","521664130",2,12,0.0023,0.02761,"EUR","10/05/19 10/05/19"
"MEXICO CELLULAR TELCEL","521664135",3,3,0.0023,0.0069,"EUR","10/01/19 10/07/19"
"MEXICO CELLULAR TELCEL","521664162",5,5,0.0023,0.0115,"EUR","10/02/19 10/12/19"
"MEXICO CELLULAR TELCEL","521664163",2,3,0.0023,0.0069,"EUR","10/05/19 10/10/19"
"MEXICO CELLULAR TELCEL","521664164",6,18,0.0023,0.0414,"EUR","10/03/19 10/12/19"
"MEXICO CELLULAR TELCEL","521664165",4,5,0.0023,0.01149,"EUR","10/02/19 10/09/19"
"MEXICO CELLULAR TELCEL","521664166",12,17,0.0023,0.03913,"EUR","10/04/19 10/09/19"
"MEXICO CELLULAR TELCEL","521664167",1,1,0.0023,0.0023,"EUR","10/10/19 10/10/19"
"MEXICO CELLULAR TELCEL","521664168",2,2,0.0023,0.00459,"EUR","10/01/19 10/01/19"
"MEXICO CELLULAR TELCEL","521664169",7,14,0.0023,0.0322,"EUR","10/08/19 10/15/19"
"MEXICO CELLULAR TELCEL","521664174",6,7,0.0023,0.0161,"EUR","10/03/19 10/11/19"
"MEXICO CELLULAR TELCEL","521664175",3,3,0.0023,0.0069,"EUR","10/14/19 10/14/19"
"MEXICO CELLULAR TELCEL","521664176",1,2,0.0023,0.0046,"EUR","10/04/19 10/04/19"
"MEXICO CELLULAR TELCEL","521664188",1,1,0.0023,0.0023,"EUR","10/05/19 10/05/19"
"MEXICO CELLULAR TELCEL","521664189",16,32,0.0023,0.07363,"EUR","10/04/19 10/15/19"
"MEXICO CELLULAR TELCEL","521664190",3,4,0.0023,0.0092,"EUR","10/01/19 10/08/19"
"MEXICO CELLULAR TELCEL","521664192",3,3,0.0023,0.0069,"EUR","10/09/19 10/13/19"
"MEXICO CELLULAR TELCEL","521664193",9,13,0.0023,0.02991,"EUR","10/01/19 10/10/19"
"MEXICO CELLULAR TELCEL","521664194",1,1,0.0023,0.0023,"EUR","10/07/19 10/07/19"
"MEXICO CELLULAR TELCEL","521664197",6,25,0.0023,0.0575,"EUR","10/01/19 10/09/19"
"MEXICO CELLULAR TELCEL","521664198",1,1,0.0023,0.0023,"EUR","10/08/19 10/08/19"
"MEXICO CELLULAR TELCEL","521664199",6,17,0.0023,0.0391,"EUR","10/01/19 10/08/19"
"MEXICO CELLULAR TELCEL","521664201",5,7,0.0023,0.0161,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR TELCEL","521664203",5,6,0.0023,0.0138,"EUR","10/07/19 10/11/19"
"MEXICO CELLULAR TELCEL","521664204",2,7,0.0023,0.0161,"EUR","10/04/19 10/04/19"
"MEXICO CELLULAR TELCEL","521664205",9,18,0.0023,0.0414,"EUR","10/03/19 10/12/19"
"MEXICO CELLULAR TELCEL","521664217",2,2,0.0023,0.0046,"EUR","10/13/19 10/13/19"
"MEXICO CELLULAR TELCEL","521664218",4,6,0.0023,0.0138,"EUR","10/03/19 10/12/19"
"MEXICO CELLULAR TELCEL","521664219",2,7,0.0023,0.0161,"EUR","10/07/19 10/11/19"
"MEXICO CELLULAR TELCEL","521664232",5,16,0.0023,0.0368,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","521664233",2,2,0.0023,0.0046,"EUR","10/04/19 10/07/19"
"MEXICO CELLULAR TELCEL","521664234",1,1,0.0023,0.0023,"EUR","10/04/19 10/04/19"
"MEXICO CELLULAR TELCEL","521664235",10,15,0.0023,0.0345,"EUR","10/03/19 10/15/19"
"MEXICO CELLULAR TELCEL","521664236",2,2,0.0023,0.0046,"EUR","10/09/19 10/14/19"
"MEXICO CELLULAR TELCEL","521664262",3,8,0.0023,0.0184,"EUR","10/03/19 10/10/19"
"MEXICO CELLULAR TELCEL","521664263",13,23,0.0023,0.05291,"EUR","10/02/19 10/14/19"
"MEXICO CELLULAR TELCEL","521664264",3,3,0.0023,0.0069,"EUR","10/04/19 10/14/19"
"MEXICO CELLULAR TELCEL","521664279",3,3,0.0023,0.00691,"EUR","10/14/19 10/15/19"
"MEXICO CELLULAR TELCEL","521664280",4,4,0.0023,0.00921,"EUR","10/08/19 10/09/19"
"MEXICO CELLULAR TELCEL","521664281",3,4,0.0023,0.0092,"EUR","10/04/19 10/11/19"
"MEXICO CELLULAR TELCEL","521664283",8,12,0.0023,0.0276,"EUR","10/04/19 10/13/19"
"MEXICO CELLULAR TELCEL","521664284",5,6,0.0023,0.0138,"EUR","10/04/19 10/06/19"
"MEXICO CELLULAR TELCEL","521664285",4,4,0.0023,0.00922,"EUR","10/05/19 10/09/19"
"MEXICO CELLULAR TELCEL","521664287",2,8,0.0023,0.0184,"EUR","10/10/19 10/10/19"
"MEXICO CELLULAR TELCEL","521664291",7,22,0.0023,0.05061,"EUR","10/01/19 10/11/19"
"MEXICO CELLULAR TELCEL","521664292",8,11,0.0023,0.0253,"EUR","10/03/19 10/12/19"
"MEXICO CELLULAR TELCEL","521664293",1,1,0.0023,0.0023,"EUR","10/11/19 10/11/19"
"MEXICO CELLULAR TELCEL","521664294",2,2,0.0023,0.0046,"EUR","10/11/19 10/15/19"
"MEXICO CELLULAR TELCEL","521664295",2,22,0.0023,0.0506,"EUR","10/10/19 10/11/19"
"MEXICO CELLULAR TELCEL","521664296",1,2,0.0023,0.0046,"EUR","10/15/19 10/15/19"
"MEXICO CELLULAR TELCEL","521664301",1,1,0.0023,0.0023,"EUR","10/02/19 10/02/19"
"MEXICO CELLULAR TELCEL","521664302",2,2,0.0023,0.0046,"EUR","10/01/19 10/09/19"
"MEXICO CELLULAR TELCEL","521664303",1,1,0.0023,0.0023,"EUR","10/06/19 10/06/19"
"MEXICO CELLULAR TELCEL","521664304",3,4,0.0023,0.0092,"EUR","10/07/19 10/14/19"
"MEXICO CELLULAR TELCEL","521664305",2,13,0.0023,0.0299,"EUR","10/13/19 10/13/19"
"MEXICO CELLULAR TELCEL","521664306",5,11,0.0023,0.0253,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR TELCEL","521664307",2,9,0.0023,0.0207,"EUR","10/03/19 10/11/19"
"MEXICO CELLULAR TELCEL","521664308",3,5,0.0023,0.0115,"EUR","10/03/19 10/11/19"
"MEXICO CELLULAR TELCEL","521664309",5,6,0.0023,0.0138,"EUR","10/10/19 10/15/19"
"MEXICO CELLULAR TELCEL","52166431",41,66,0.0023,0.15185,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","521664320",6,6,0.0023,0.0138,"EUR","10/03/19 10/13/19"
"MEXICO CELLULAR TELCEL","5216643223",3,5,0.0023,0.0115,"EUR","10/04/19 10/11/19"
"MEXICO CELLULAR TELCEL","5216643225",1,1,0.0023,0.0023,"EUR","10/05/19 10/05/19"
"MEXICO CELLULAR TELCEL","521664327",8,11,0.0023,0.0253,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR TELCEL","521664328",10,10,0.0023,0.02298,"EUR","10/03/19 10/14/19"
"MEXICO CELLULAR TELCEL","521664329",3,3,0.0023,0.0069,"EUR","10/05/19 10/15/19"
"MEXICO CELLULAR TELCEL","521664330",4,10,0.0023,0.023,"EUR","10/07/19 10/15/19"
"MEXICO CELLULAR TELCEL","521664331",6,10,0.0023,0.02301,"EUR","10/02/19 10/14/19"
"MEXICO CELLULAR TELCEL","521664333",6,27,0.0023,0.06211,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR TELCEL","521664334",3,6,0.0023,0.0138,"EUR","10/04/19 10/09/19"
"MEXICO CELLULAR TELCEL","521664335",2,2,0.0023,0.0046,"EUR","10/04/19 10/08/19"
"MEXICO CELLULAR TELCEL","521664336",2,3,0.0023,0.0069,"EUR","10/05/19 10/14/19"
"MEXICO CELLULAR TELCEL","521664337",1,4,0.0023,0.0092,"EUR","10/03/19 10/03/19"
"MEXICO CELLULAR TELCEL","521664338",6,6,0.0023,0.01381,"EUR","10/09/19 10/15/19"
"MEXICO CELLULAR TELCEL","521664339",3,3,0.0023,0.00691,"EUR","10/05/19 10/10/19"
"MEXICO CELLULAR TELCEL","521664340",4,11,0.0023,0.0253,"EUR","10/02/19 10/11/19"
"MEXICO CELLULAR TELCEL","521664341",7,7,0.0023,0.01611,"EUR","10/04/19 10/15/19"
"MEXICO CELLULAR TELCEL","521664342",2,5,0.0023,0.0115,"EUR","10/05/19 10/10/19"
"MEXICO CELLULAR TELCEL","521664345",3,3,0.0023,0.0069,"EUR","10/04/19 10/09/19"
"MEXICO CELLULAR TELCEL","521664346",9,16,0.0023,0.03681,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR TELCEL","521664347",1,1,0.0023,0.0023,"EUR","10/01/19 10/01/19"
"MEXICO CELLULAR TELCEL","521664348",3,3,0.0023,0.00691,"EUR","10/05/19 10/10/19"
"MEXICO CELLULAR TELCEL","521664349",1,4,0.0023,0.0092,"EUR","10/04/19 10/04/19"
"MEXICO CELLULAR TELCEL","521664350",2,2,0.0023,0.0046,"EUR","10/01/19 10/03/19"
"MEXICO CELLULAR TELCEL","521664351",6,13,0.0023,0.0299,"EUR","10/03/19 10/08/19"
"MEXICO CELLULAR TELCEL","521664352",9,19,0.0023,0.04371,"EUR","10/04/19 10/15/19"
"MEXICO CELLULAR TELCEL","521664354",9,11,0.0023,0.0253,"EUR","10/01/19 10/09/19"
"MEXICO CELLULAR TELCEL","521664355",4,12,0.0023,0.0276,"EUR","10/03/19 10/14/19"
"MEXICO CELLULAR TELCEL","521664356",2,4,0.0023,0.0092,"EUR","10/09/19 10/14/19"
"MEXICO CELLULAR TELCEL","521664357",3,7,0.0023,0.0161,"EUR","10/03/19 10/14/19"
"MEXICO CELLULAR TELCEL","521664358",11,12,0.0023,0.0276,"EUR","10/03/19 10/10/19"
"MEXICO CELLULAR TELCEL","521664359",4,7,0.0023,0.01611,"EUR","10/07/19 10/11/19"
"MEXICO CELLULAR TELCEL","52166436",33,68,0.0023,0.15646,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR TELCEL","521664370",8,15,0.0023,0.0345,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","521664371",3,3,0.0023,0.0069,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","521664372",3,3,0.0023,0.0069,"EUR","10/08/19 10/08/19"
"MEXICO CELLULAR TELCEL","521664373",4,7,0.0023,0.01611,"EUR","10/05/19 10/06/19"
"MEXICO CELLULAR TELCEL","521664374",2,3,0.0023,0.0069,"EUR","10/01/19 10/02/19"
"MEXICO CELLULAR TELCEL","521664385",3,4,0.0023,0.0092,"EUR","10/02/19 10/14/19"
"MEXICO CELLULAR TELCEL","521664386",12,24,0.0023,0.0552,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR TELCEL","521664387",3,6,0.0023,0.0138,"EUR","10/02/19 10/08/19"
"MEXICO CELLULAR TELCEL","521664388",1,2,0.0023,0.0046,"EUR","10/04/19 10/04/19"
"MEXICO CELLULAR TELCEL","521664389",1,1,0.0023,0.0023,"EUR","10/08/19 10/08/19"
"MEXICO CELLULAR TELCEL","521664393",4,5,0.0023,0.0115,"EUR","10/04/19 10/12/19"
"MEXICO CELLULAR TELCEL","521664398",4,4,0.0023,0.00921,"EUR","10/10/19 10/12/19"
"MEXICO CELLULAR TELCEL","521664399",2,9,0.0023,0.0207,"EUR","10/03/19 10/13/19"
"MEXICO CELLULAR TELCEL","5216644156",1,1,0.0023,0.0023,"EUR","10/13/19 10/13/19"
"MEXICO CELLULAR TELCEL","5216644158",1,2,0.0023,0.0046,"EUR","10/07/19 10/07/19"
"MEXICO CELLULAR TELCEL","5216644727",1,1,0.0023,0.0023,"EUR","10/07/19 10/07/19"
"MEXICO CELLULAR TELCEL","521664483",3,4,0.0023,0.0092,"EUR","10/03/19 10/15/19"
"MEXICO CELLULAR TELCEL","521664484",2,2,0.0023,0.0046,"EUR","10/12/19 10/12/19"
"MEXICO CELLULAR TELCEL","521664485",15,21,0.0023,0.04834,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR TELCEL","521664486",2,3,0.0023,0.0069,"EUR","10/02/19 10/11/19"
"MEXICO CELLULAR TELCEL","521664487",7,10,0.0023,0.023,"EUR","10/01/19 10/13/19"
"MEXICO CELLULAR TELCEL","52166449",33,54,0.0023,0.12423,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52166450",34,53,0.0023,0.1219,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","521664510",3,13,0.0023,0.0299,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR TELCEL","521664511",2,2,0.0023,0.0046,"EUR","10/13/19 10/13/19"
"MEXICO CELLULAR TELCEL","521664513",12,21,0.0023,0.04833,"EUR","10/07/19 10/15/19"
"MEXICO CELLULAR TELCEL","521664514",2,2,0.0023,0.0046,"EUR","10/06/19 10/11/19"
"MEXICO CELLULAR TELCEL","521664516",2,2,0.0023,0.0046,"EUR","10/02/19 10/12/19"
"MEXICO CELLULAR TELCEL","521664517",4,10,0.0023,0.02301,"EUR","10/02/19 10/10/19"
"MEXICO CELLULAR TELCEL","521664518",3,4,0.0023,0.0092,"EUR","10/03/19 10/14/19"
"MEXICO CELLULAR TELCEL","521664519",4,4,0.0023,0.00919,"EUR","10/01/19 10/11/19"
"MEXICO CELLULAR TELCEL","521664520",16,30,0.0023,0.06903,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR TELCEL","521664528",7,16,0.0023,0.03679,"EUR","10/01/19 10/11/19"
"MEXICO CELLULAR TELCEL","521664529",2,12,0.0023,0.0276,"EUR","10/05/19 10/06/19"
"MEXICO CELLULAR TELCEL","521664546",3,7,0.0023,0.0161,"EUR","10/09/19 10/12/19"
"MEXICO CELLULAR TELCEL","521664547",4,6,0.0023,0.0138,"EUR","10/07/19 10/08/19"
"MEXICO CELLULAR TELCEL","521664548",2,8,0.0023,0.0184,"EUR","10/06/19 10/08/19"
"MEXICO CELLULAR TELCEL","521664550",6,15,0.0023,0.03451,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","521664551",7,11,0.0023,0.0253,"EUR","10/08/19 10/15/19"
"MEXICO CELLULAR TELCEL","521664552",4,16,0.0023,0.0368,"EUR","10/02/19 10/10/19"
"MEXICO CELLULAR TELCEL","521664553",4,24,0.0023,0.0552,"EUR","10/01/19 10/07/19"
"MEXICO CELLULAR TELCEL","521664554",3,3,0.0023,0.0069,"EUR","10/02/19 10/09/19"
"MEXICO CELLULAR TELCEL","521664555",3,4,0.0023,0.0092,"EUR","10/08/19 10/13/19"
"MEXICO CELLULAR TELCEL","521664566",7,13,0.0023,0.0299,"EUR","10/01/19 10/10/19"
"MEXICO CELLULAR TELCEL","5216645675",1,1,0.0023,0.0023,"EUR","10/10/19 10/10/19"
"MEXICO CELLULAR TELCEL","5216645676",3,3,0.0023,0.0069,"EUR","10/02/19 10/04/19"
"MEXICO CELLULAR TELCEL","521664568",1,1,0.0023,0.0023,"EUR","10/04/19 10/04/19"
"MEXICO CELLULAR TELCEL","52166457",49,92,0.0023,0.21163,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","521664581",2,4,0.0023,0.0092,"EUR","10/13/19 10/14/19"
"MEXICO CELLULAR TELCEL","521664582",3,3,0.0023,0.0069,"EUR","10/01/19 10/10/19"
"MEXICO CELLULAR TELCEL","521664583",5,5,0.0023,0.0115,"EUR","10/08/19 10/15/19"
"MEXICO CELLULAR TELCEL","521664584",3,3,0.0023,0.00691,"EUR","10/01/19 10/06/19"
"MEXICO CELLULAR TELCEL","521664585",3,3,0.0023,0.00691,"EUR","10/02/19 10/05/19"
"MEXICO CELLULAR TELCEL","521664586",17,19,0.0023,0.04369,"EUR","10/03/19 10/14/19"
"MEXICO CELLULAR TELCEL","521664587",3,3,0.0023,0.0069,"EUR","10/03/19 10/15/19"
"MEXICO CELLULAR TELCEL","5216645882",2,7,0.0023,0.0161,"EUR","10/11/19 10/11/19"
"MEXICO CELLULAR TELCEL","5216645883",1,1,0.0023,0.0023,"EUR","10/08/19 10/08/19"
"MEXICO CELLULAR TELCEL","5216645886",3,3,0.0023,0.0069,"EUR","10/01/19 10/09/19"
"MEXICO CELLULAR TELCEL","521664589",3,5,0.0023,0.0115,"EUR","10/02/19 10/11/19"
"MEXICO CELLULAR TELCEL","521664590",2,5,0.0023,0.0115,"EUR","10/10/19 10/11/19"
"MEXICO CELLULAR TELCEL","521664591",3,3,0.0023,0.0069,"EUR","10/08/19 10/14/19"
"MEXICO CELLULAR TELCEL","521664592",2,5,0.0023,0.0115,"EUR","10/06/19 10/06/19"
"MEXICO CELLULAR TELCEL","521664594",7,9,0.0023,0.0207,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","521664595",2,2,0.0023,0.0046,"EUR","10/06/19 10/11/19"
"MEXICO CELLULAR TELCEL","521664596",10,24,0.0023,0.0552,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR TELCEL","521664597",5,5,0.0023,0.01149,"EUR","10/01/19 10/09/19"
"MEXICO CELLULAR TELCEL","521664599",3,10,0.0023,0.023,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR TELCEL","521664603",4,4,0.0023,0.0092,"EUR","10/04/19 10/14/19"
"MEXICO CELLULAR TELCEL","521664604",2,2,0.0023,0.0046,"EUR","10/04/19 10/07/19"
"MEXICO CELLULAR TELCEL","521664605",3,3,0.0023,0.0069,"EUR","10/01/19 10/10/19"
"MEXICO CELLULAR TELCEL","521664610",6,6,0.0023,0.01381,"EUR","10/05/19 10/11/19"
"MEXICO CELLULAR TELCEL","521664611",1,1,0.0023,0.0023,"EUR","10/15/19 10/15/19"
"MEXICO CELLULAR TELCEL","521664612",1,1,0.0023,0.0023,"EUR","10/09/19 10/09/19"
"MEXICO CELLULAR TELCEL","521664613",3,18,0.0023,0.0414,"EUR","10/04/19 10/07/19"
"MEXICO CELLULAR TELCEL","521664614",2,2,0.0023,0.0046,"EUR","10/10/19 10/11/19"
"MEXICO CELLULAR TELCEL","521664616",3,3,0.0023,0.0069,"EUR","10/02/19 10/10/19"
"MEXICO CELLULAR TELCEL","521664632",2,3,0.0023,0.0069,"EUR","10/09/19 10/11/19"
"MEXICO CELLULAR TELCEL","521664640",6,17,0.0023,0.0391,"EUR","10/02/19 10/13/19"
"MEXICO CELLULAR TELCEL","521664641",3,12,0.0023,0.0276,"EUR","10/11/19 10/15/19"
"MEXICO CELLULAR TELCEL","521664642",2,2,0.0023,0.0046,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","521664648",1,1,0.0023,0.0023,"EUR","10/04/19 10/04/19"
"MEXICO CELLULAR TELCEL","521664651",4,18,0.0023,0.0414,"EUR","10/03/19 10/10/19"
"MEXICO CELLULAR TELCEL","5216646574",1,1,0.0023,0.0023,"EUR","10/01/19 10/01/19"
"MEXICO CELLULAR TELCEL","521664665",5,5,0.0023,0.0115,"EUR","10/10/19 10/15/19"
"MEXICO CELLULAR TELCEL","521664666",2,4,0.0023,0.0092,"EUR","10/10/19 10/11/19"
"MEXICO CELLULAR TELCEL","521664669",8,23,0.0023,0.0529,"EUR","10/02/19 10/11/19"
"MEXICO CELLULAR TELCEL","521664670",4,4,0.0023,0.00921,"EUR","10/04/19 10/04/19"
"MEXICO CELLULAR TELCEL","521664674",4,5,0.0023,0.0115,"EUR","10/02/19 10/08/19"
